DATAFLOW,AUDST,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2009-01-01,INR,705094800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-12-01,INR,808657800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-11-01,INR,636936100000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-10-01,INR,782271900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-09-01,INR,1080899299999.9999
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-08-01,INR,999239200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-07-01,INR,1239155900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-06-01,INR,1136045900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-05-01,INR,1216700800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2009,2008,0,2008-04-01,INR,1154542800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2008-03-01,INR,1109910800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2008-02-01,INR,1219745800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2008-01-01,INR,1856418000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-12-01,INR,1635155600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-11-01,INR,1706226900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-10-01,INR,1990886600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-09-01,INR,1231438000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-08-01,INR,1060419400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-07-01,INR,1250541500000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-06-01,INR,952683700000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-05-01,INR,988206600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2008,2007,0,2007-04-01,INR,786928000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2007-03-01,INR,780275000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2007-02-01,INR,888437100000.0001
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2007-01-01,INR,876045200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-12-01,INR,855121799999.9999
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-11-01,INR,1018395500000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-10-01,INR,696267300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-09-01,INR,716288200000.0001
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-08-01,INR,630842100000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-07-01,INR,546978800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-06-01,INR,720133600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-05-01,INR,958196300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2007,2006,0,2006-04-01,INR,874873100000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2006-03-01,INR,1187652000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2006-02-01,INR,700702200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2006-01-01,INR,793161600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-12-01,INR,773650800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-11-01,INR,526943300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-10-01,INR,591020700000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-09-01,INR,812912200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-08-01,INR,759328200000.0001
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-07-01,INR,618989200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-06-01,INR,584789000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-05-01,INR,433593100000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2006,2005,0,2005-04-01,INR,378087900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2005-03-01,INR,595275300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2005-02-01,INR,496864800000.00006
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2005-01-01,INR,438880500000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-12-01,INR,502260000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-11-01,INR,357422400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-10-01,INR,346082800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-09-01,INR,396030300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-08-01,INR,381945400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-07-01,INR,394487300000.00006
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-06-01,INR,369900199999.99994
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-05-01,INR,459375700000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2005,2004,0,2004-04-01,INR,448635400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2004-03-01,INR,507856300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2004-02-01,INR,514635199999.99994
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2004-01-01,INR,656203700000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-12-01,INR,548155400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-11-01,INR,450291900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-10-01,INR,526305400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-09-01,INR,446977200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-08-01,INR,363342800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-07-01,INR,329757000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-06-01,INR,249329000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-05-01,INR,225104400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2004,2003,0,2003-04-01,INR,208225800000.00003
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2003-03-01,INR,202647200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2003-02-01,INR,234609400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2003-01-01,INR,308981200000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-12-01,INR,305815900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-11-01,INR,259813900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-10-01,INR,276409400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-09-01,INR,244100900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-08-01,INR,237796600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-07-01,INR,267236699999.99997
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-06-01,INR,233197800000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-05-01,INR,281377900000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2003,2002,0,2002-04-01,INR,288745000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2002-03-01,INR,257190400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2002-02-01,INR,285715600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2002-01-01,INR,391690000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-12-01,INR,300329600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-11-01,INR,244016600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-10-01,INR,219215300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-09-01,INR,215931600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-08-01,INR,174440600000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-07-01,INR,172440300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-06-01,INR,254508400000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-05-01,INR,318683000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2002,2001,0,2001-04-01,INR,238762300000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2001,2000,0,2001-03-01,INR,451702699999.99994
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2001,2000,0,2001-02-01,INR,1014271000000
RBI:TRN_OVR_BSE_RN(1.0),N_A,M,TOTAL_TO,2001,2000,0,2001-01-01,INR,1148486600000
