DATAFLOW,AUDST,FREQ,GENDER_RN,REPYEAREND,REPYEARSTART,STATE_CODE,TYP_AAA_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR07,0,2016-03-31,INR,757.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR09,0,2016-03-31,INR,780.73
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR10,0,2016-03-31,INR,702.99
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR13,0,2016-03-31,INR,635.71
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR15,0,2016-03-31,INR,617.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR20,0,2016-03-31,INR,743.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR22,0,2016-03-31,INR,980.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR23,0,2016-03-31,INR,774.68
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR24,0,2016-03-31,INR,611.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR28,0,2016-03-31,INR,684.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR29,0,2016-03-31,INR,729.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR31,0,2016-03-31,INR,707.76
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,KER,WR33,0,2016-03-31,INR,664.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR01,0,2016-03-31,INR,186.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR03,0,2016-03-31,INR,240.91
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR05,0,2016-03-31,INR,288.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR07,0,2016-03-31,INR,326.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR09,0,2016-03-31,INR,271.21
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR10,0,2016-03-31,INR,321.88
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR13,0,2016-03-31,INR,196.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR15,0,2016-03-31,INR,216.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR19,0,2016-03-31,INR,220.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR20,0,2016-03-31,INR,295.22
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR22,0,2016-03-31,INR,249.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR23,0,2016-03-31,INR,391.11
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR24,0,2016-03-31,INR,208.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR25,0,2016-03-31,INR,233.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR27,0,2016-03-31,INR,191.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR28,0,2016-03-31,INR,257.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR29,0,2016-03-31,INR,251.45
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR31,0,2016-03-31,INR,308.06
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR33,0,2016-03-31,INR,225.59
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MAH,WR36,0,2016-03-31,INR,216.73
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR01,0,2016-03-31,INR,261.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR05,0,2016-03-31,INR,337.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR07,0,2016-03-31,INR,391.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR09,0,2016-03-31,INR,336.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR10,0,2016-03-31,INR,366.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR15,0,2016-03-31,INR,296.88
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR20,0,2016-03-31,INR,471.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR23,0,2016-03-31,INR,412.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR29,0,2016-03-31,INR,311.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MANI,WR33,0,2016-03-31,INR,300.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR01,0,2016-03-31,INR,180.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR05,0,2016-03-31,INR,256.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR07,0,2016-03-31,INR,294.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR09,0,2016-03-31,INR,233.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR13,0,2016-03-31,INR,221.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR22,0,2016-03-31,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR23,0,2016-03-31,INR,292.22
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR24,0,2016-03-31,INR,206.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MEG,WR33,0,2016-03-31,INR,242.86
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR01,0,2016-03-31,INR,125.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR03,0,2016-03-31,INR,187.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR04,0,2016-03-31,INR,146.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR05,0,2016-03-31,INR,232.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR07,0,2016-03-31,INR,248.06
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR09,0,2016-03-31,INR,188.18
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR10,0,2016-03-31,INR,248.35
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR13,0,2016-03-31,INR,162.15
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR15,0,2016-03-31,INR,186.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR19,0,2016-03-31,INR,162.73
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR20,0,2016-03-31,INR,246.64
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR22,0,2016-03-31,INR,155.24
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR23,0,2016-03-31,INR,302.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR24,0,2016-03-31,INR,169.57
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR25,0,2016-03-31,INR,162.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR27,0,2016-03-31,INR,188.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR28,0,2016-03-31,INR,194.21
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR29,0,2016-03-31,INR,193.79
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR31,0,2016-03-31,INR,242.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR33,0,2016-03-31,INR,179.05
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,MP,WR36,0,2016-03-31,INR,160.51
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR01,0,2016-03-31,INR,134.81
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR05,0,2016-03-31,INR,222.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR07,0,2016-03-31,INR,336.97
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR09,0,2016-03-31,INR,217.72
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR10,0,2016-03-31,INR,265.88
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR13,0,2016-03-31,INR,199.7
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR15,0,2016-03-31,INR,208.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR19,0,2016-03-31,INR,170.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR20,0,2016-03-31,INR,278.48
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR22,0,2016-03-31,INR,245.9
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR23,0,2016-03-31,INR,356.82
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR24,0,2016-03-31,INR,195.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR27,0,2016-03-31,INR,158.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR28,0,2016-03-31,INR,162.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR29,0,2016-03-31,INR,215.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR31,0,2016-03-31,INR,316.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR33,0,2016-03-31,INR,195.83
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,OD,WR36,0,2016-03-31,INR,161.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR01,0,2016-03-31,INR,285.15
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR05,0,2016-03-31,INR,456.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR07,0,2016-03-31,INR,452.4
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR09,0,2016-03-31,INR,322.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR10,0,2016-03-31,INR,524.72
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR13,0,2016-03-31,INR,310.73
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR15,0,2016-03-31,INR,287.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR20,0,2016-03-31,INR,338.15
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR23,0,2016-03-31,INR,471.07
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR24,0,2016-03-31,INR,292.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR25,0,2016-03-31,INR,305.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR28,0,2016-03-31,INR,310.63
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR31,0,2016-03-31,INR,531.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR33,0,2016-03-31,INR,296.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,PUN,WR36,0,2016-03-31,INR,224.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR01,0,2016-03-31,INR,208.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR05,0,2016-03-31,INR,322.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR07,0,2016-03-31,INR,424.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR09,0,2016-03-31,INR,349.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR10,0,2016-03-31,INR,430.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR13,0,2016-03-31,INR,286.88
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR15,0,2016-03-31,INR,330.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR20,0,2016-03-31,INR,373.95
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR22,0,2016-03-31,INR,241.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR23,0,2016-03-31,INR,536.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR24,0,2016-03-31,INR,291.54
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR29,0,2016-03-31,INR,223.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR31,0,2016-03-31,INR,425.83
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,RAJA,WR33,0,2016-03-31,INR,278.18
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR01,0,2016-03-31,INR,394.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR05,0,2016-03-31,INR,493.08
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR07,0,2016-03-31,INR,542.03
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR09,0,2016-03-31,INR,408.36
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR10,0,2016-03-31,INR,503.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR13,0,2016-03-31,INR,373.9
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR15,0,2016-03-31,INR,386.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR19,0,2016-03-31,INR,412.57
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR20,0,2016-03-31,INR,477.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR22,0,2016-03-31,INR,436.11
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR23,0,2016-03-31,INR,577.18
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR24,0,2016-03-31,INR,386.7
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR25,0,2016-03-31,INR,360.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR28,0,2016-03-31,INR,441.48
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR29,0,2016-03-31,INR,475.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR31,0,2016-03-31,INR,516.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR33,0,2016-03-31,INR,354.97
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TN,WR36,0,2016-03-31,INR,182.93
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR01,0,2016-03-31,INR,210.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR03,0,2016-03-31,INR,300.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR04,0,2016-03-31,INR,211.11
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR05,0,2016-03-31,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR07,0,2016-03-31,INR,310.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR09,0,2016-03-31,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR10,0,2016-03-31,INR,305.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR13,0,2016-03-31,INR,210.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR14,0,2016-03-31,INR,300.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR15,0,2016-03-31,INR,210.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR20,0,2016-03-31,INR,300.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR22,0,2016-03-31,INR,310.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR23,0,2016-03-31,INR,360.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR24,0,2016-03-31,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR29,0,2016-03-31,INR,210.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR31,0,2016-03-31,INR,300.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR33,0,2016-03-31,INR,210.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR36,0,2016-03-31,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,TRI,WR40,0,2016-03-31,INR,288.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR01,0,2016-03-31,INR,194.58
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR03,0,2016-03-31,INR,240.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR05,0,2016-03-31,INR,328.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR07,0,2016-03-31,INR,370.18
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR09,0,2016-03-31,INR,238.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR10,0,2016-03-31,INR,376.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR13,0,2016-03-31,INR,202.81
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR15,0,2016-03-31,INR,219.53
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR20,0,2016-03-31,INR,271.21
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR22,0,2016-03-31,INR,285.91
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR23,0,2016-03-31,INR,422.87
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR24,0,2016-03-31,INR,216.71
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR25,0,2016-03-31,INR,208.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR28,0,2016-03-31,INR,223.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR29,0,2016-03-31,INR,220.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR31,0,2016-03-31,INR,380.48
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR33,0,2016-03-31,INR,210.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,UP,WR36,0,2016-03-31,INR,201.15
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR01,0,2016-03-31,INR,207.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR03,0,2016-03-31,INR,209.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR04,0,2016-03-31,INR,170.47
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR05,0,2016-03-31,INR,269.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR07,0,2016-03-31,INR,310.55
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR09,0,2016-03-31,INR,256.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR10,0,2016-03-31,INR,358.52
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR12,0,2016-03-31,INR,370.22
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR13,0,2016-03-31,INR,226.36
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR14,0,2016-03-31,INR,142.53
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR15,0,2016-03-31,INR,217.06
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR19,0,2016-03-31,INR,289.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR20,0,2016-03-31,INR,298.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR22,0,2016-03-31,INR,279.73
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR23,0,2016-03-31,INR,329.99
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR24,0,2016-03-31,INR,246.27
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR25,0,2016-03-31,INR,258.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR28,0,2016-03-31,INR,226.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR29,0,2016-03-31,INR,328.85
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR31,0,2016-03-31,INR,325.26
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR33,0,2016-03-31,INR,214.84
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2016,2015,WB,WR36,0,2016-03-31,INR,337.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR01,0,2016-04-30,INR,201.4
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR03,0,2016-04-30,INR,235.15
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR04,0,2016-04-30,INR,180.22
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR05,0,2016-04-30,INR,309.6
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR07,0,2016-04-30,INR,375.68
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR09,0,2016-04-30,INR,295.86
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR10,0,2016-04-30,INR,386.55
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR11,0,2016-04-30,INR,253.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR12,0,2016-04-30,INR,307.63
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR13,0,2016-04-30,INR,244.21
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR14,0,2016-04-30,INR,341.63
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR15,0,2016-04-30,INR,249.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR19,0,2016-04-30,INR,246.04
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR20,0,2016-04-30,INR,319.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR22,0,2016-04-30,INR,324.98
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR23,0,2016-04-30,INR,415.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR24,0,2016-04-30,INR,254.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR25,0,2016-04-30,INR,234.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR27,0,2016-04-30,INR,218.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR28,0,2016-04-30,INR,291.9
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR29,0,2016-04-30,INR,289.84
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR31,0,2016-04-30,INR,399.81
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR33,0,2016-04-30,INR,252.52
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR36,0,2016-04-30,INR,212.08
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ALL_INDIA,WR40,0,2016-04-30,INR,270.68
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR01,0,2016-04-30,INR,160.98
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR03,0,2016-04-30,INR,216.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR05,0,2016-04-30,INR,236.74
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR07,0,2016-04-30,INR,301.1
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR09,0,2016-04-30,INR,267.65
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR10,0,2016-04-30,INR,314.59
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR13,0,2016-04-30,INR,226.28
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR15,0,2016-04-30,INR,251.9
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2017,2016,ANP,WR20,0,2016-04-30,INR,299.89
