DATAFLOW,AUDST,BASE_PER,CURR_BASK_RN,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_RATE,TYP_TRD_WTS_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2003-12-31,IX,98.44
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2003-12-31,IX,99.08
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2003-12-31,IX,68.66
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2003-12-31,IX,97.94
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2003-12-31,IX,98.44
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2003-12-31,IX,99.08
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-01-31,IX,97.33
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-01-31,IX,99.11
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-01-31,IX,67.89
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-01-31,IX,97.97
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-01-31,IX,97.33
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-01-31,IX,99.11
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-02-29,IX,97.34
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-02-29,IX,99.79
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-02-29,IX,67.9
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-02-29,IX,98.64
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-02-29,IX,97.34
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-02-29,IX,99.79
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-03-31,IX,99.37
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-03-31,IX,101.52
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-03-31,IX,69.31
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-03-31,IX,100.35
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,NEER,TRD_WTS,2004-03-31,IX,99.37
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2004,2003,REER,TRD_WTS,2004-03-31,IX,101.52
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-04-30,IX,103.1364
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-04-30,IX,103.5292
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-04-30,IX,101.6567
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-04-30,IX,101.8493
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-04-30,IX,104.1577
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-04-30,IX,102.1093
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-04-30,IX,134.9072
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-04-30,IX,138.4952
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-04-30,IX,88.8242
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-04-30,IX,90.868
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-04-30,IX,145.5453
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-04-30,IX,76.9651
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-04-30,IX,72.12
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-04-30,IX,101.79
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-04-30,IX,103.4
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-04-30,IX,102.97
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-04-30,IX,100.23
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-04-30,IX,96.22
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-05-31,IX,100.9535
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-05-31,IX,101.5097
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-05-31,IX,99.8543
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-05-31,IX,100.2599
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-05-31,IX,101.5307
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-05-31,IX,100.2259
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-05-31,IX,132.0518
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-05-31,IX,135.7937
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-05-31,IX,87.2493
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-05-31,IX,89.4499
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-05-31,IX,141.8744
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-05-31,IX,75.3944
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-05-31,IX,70.3
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-05-31,IX,99.95
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-05-31,IX,100.79
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-05-31,IX,101.11
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-05-31,IX,97.7
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-05-31,IX,94.34
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-06-30,IX,99.9894
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-06-30,IX,100.3414
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-06-30,IX,99.4536
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-06-30,IX,99.6859
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-06-30,IX,100.1546
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-06-30,IX,99.2522
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-06-30,IX,130.7908
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-06-30,IX,134.2308
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-06-30,IX,86.8991
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-06-30,IX,88.9379
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-06-30,IX,139.9515
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-06-30,IX,74.9304
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-06-30,IX,69.35
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-06-30,IX,100.1
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-06-30,IX,99.42
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-06-30,IX,101.26
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-06-30,IX,96.38
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-06-30,IX,94.27
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-07-31,IX,98.5532
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-07-31,IX,98.7415
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-07-31,IX,98.7232
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-07-31,IX,98.8114
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-07-31,IX,98.5594
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-07-31,IX,98.2756
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-07-31,IX,128.9122
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-07-31,IX,132.0906
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-07-31,IX,86.261
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-07-31,IX,88.1577
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-07-31,IX,137.7225
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-07-31,IX,74.4452
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-07-31,IX,68.24
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-07-31,IX,99.3
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-07-31,IX,97.84
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-07-31,IX,100.45
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-07-31,IX,94.85
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-07-31,IX,93.34
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-08-31,IX,98.1914
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-08-31,IX,98.5336
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-08-31,IX,99.1376
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-08-31,IX,99.3757
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-08-31,IX,98.391
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-08-31,IX,99.0137
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-08-31,IX,128.4389
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-08-31,IX,131.8125
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-08-31,IX,86.6231
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-08-31,IX,88.6611
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-08-31,IX,137.4872
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-08-31,IX,74.8519
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-08-31,IX,68.13
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-08-31,IX,100.22
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-08-31,IX,97.67
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-08-31,IX,101.38
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-08-31,IX,94.68
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-08-31,IX,94.1
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-09-30,IX,98.7363
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-09-30,IX,99.0884
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-09-30,IX,99.5492
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-09-30,IX,99.8553
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-09-30,IX,98.9115
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-09-30,IX,99.572
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-09-30,IX,129.1516
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-09-30,IX,132.5546
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-09-30,IX,86.9827
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-09-30,IX,89.089
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-09-30,IX,138.2144
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-09-30,IX,75.1664
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-09-30,IX,68.49
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-09-30,IX,101.28
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-09-30,IX,98.19
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-09-30,IX,102.45
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-09-30,IX,95.18
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-09-30,IX,95.02
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-10-31,IX,98.5826
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-10-31,IX,98.6922
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-10-31,IX,99.7445
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-10-31,IX,99.8355
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-10-31,IX,98.6859
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-10-31,IX,99.7169
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-10-31,IX,128.9506
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-10-31,IX,132.0247
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-10-31,IX,87.1534
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-10-31,IX,89.0713
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-10-31,IX,137.8992
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-10-31,IX,75.4593
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-10-31,IX,68.33
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-10-31,IX,100.46
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-10-31,IX,97.96
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-10-31,IX,101.63
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-10-31,IX,94.97
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-10-31,IX,94.16
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,EXP_WTS,2004-11-30,IX,98.5993
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,NEER,TRD_WTS,2004-11-30,IX,98.2331
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,EXP_WTS,2004-11-30,IX,99.3727
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2005,2004,REER,TRD_WTS,2004-11-30,IX,99.033
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-11-30,IX,98.2565
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-11-30,IX,99.0569
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,EXP_WTS,2004-11-30,IX,128.9725
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,NEER,TRD_WTS,2004-11-30,IX,131.4104
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,EXP_WTS,2004-11-30,IX,86.8285
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2005,2004,REER,TRD_WTS,2004-11-30,IX,88.3554
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-11-30,IX,137.2991
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-11-30,IX,74.9254
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-11-30,IX,68.03
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-11-30,IX,100.87
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-11-30,IX,97.54
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-11-30,IX,102.04
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,NEER,TRD_WTS,2004-11-30,IX,94.55
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2005,2004,REER,TRD_WTS,2004-11-30,IX,94.48
