DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_BDG,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,4308000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_FFOE,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,241000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_FFOE,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,1073000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_LAND,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,6323000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_LAND,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,386000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_PLM,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-6579000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_PLM,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,4795000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_VEC_OTH,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,1260000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_VEC_OTH,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,125000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_LTLA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,256126000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_LTLA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,305323000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,5498000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,15812000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,5500000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,15813000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_GU,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,1421000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_GU,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,-236000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_OTH,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,1331000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_OTH,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,13919000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_PSU,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-92999000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_PSU,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,92145000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_SDSH,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,98118000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_SDSH,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,-94783000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_SFIMF,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-2372000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NCI_IC_SFIMF,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,4768000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NFA_OTH,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,33018000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_NFA_OTH,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,6823000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,TTL_AST,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,355470000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,TTL_AST,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,438793000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_DIV,N_A,CA_CCE,466,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-5882000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_DIV,N_A,CA_CCE,466,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,6958000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_DIV,N_A,CA_CCE_BWB,466,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,1110000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_DIV,N_A,CA_CCE_BWB,466,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,4191000000
