DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FINC_RATIOS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,1.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,-0.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,35.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,31.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,38.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,49.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,51.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,53.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,156.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,164.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,165.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,23.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,23.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,23.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,332.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,326.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,334.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_DIV_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,31.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_DIV_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,36.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,38.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,46.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,55.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,64.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,35.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,28.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,21.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,53.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,44.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,35.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_TP_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,33.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_TP_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,35.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,40.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,4.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,4.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,4.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,17.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,18.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,17.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,9.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,7.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,6.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,2.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,1.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,1.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,26.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,24.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,24.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,3.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,2.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,2.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,43.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,46.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,49.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,45.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,46.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,46.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,102.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,95.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,94.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,30.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,30.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,30.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,229.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,228.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,233.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_DIV_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,16.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_DIV_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,12.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,11.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,24.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,18.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,17.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,51.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,54.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,56.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,75.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,81.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,82.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_TP_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,32.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_TP_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,32.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,31.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,1.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,1.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,1.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,7.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,6.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,6.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,8.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,9.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,10.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,2.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,2.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,3.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,23.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,27.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,28.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,4.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,4.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4256,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,5.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,33.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,33.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,30.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,24.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,24.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,22.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,26.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,23.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,19.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,53.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,55.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,55.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,86.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,81.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,80.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_DIV_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,29.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_DIV_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,29.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,26.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,43.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,42.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,41.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,38.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,39.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,37.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,57.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,57.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,58.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_TP_EBT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,31.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_TP_EBT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,31.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,35.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,2.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,2.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,1.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,9.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,10.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,PT,7.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,5.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,5.6
