DATAFLOW,AUDST,BASE_PER,FREQ,NAT_INC_INDC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CNST_PRC,1987,1986,0,1987-03-31,INR,8496960000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CURR_PRC,1987,1986,0,1987-03-31,INR,2840760000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PERS_DIS_INC,CURR_PRC,1987,1986,0,1987-03-31,INR,2564130000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,109480000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,36560000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,98990000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,32810000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CNST_PRC,1987,1986,0,1987-03-31,INR,6821160000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CURR_PRC,1987,1986,0,1987-03-31,INR,2265960000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CNST_PRC,1987,1986,0,1987-03-31,INR,6989910000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CURR_PRC,1987,1986,0,1987-03-31,INR,2354090000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_POPL,CURR_PRC,1987,1986,0,1987-03-31,INR,771000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CNST_PRC,1987,1986,0,1987-03-31,INR,1006130000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CURR_PRC,1987,1986,0,1987-03-31,INR,283380000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,10576120000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,2929240000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,11673500000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,3239490000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CNST_PRC,1987,1986,0,1987-03-31,INR,2567480000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CURR_PRC,1987,1986,0,1987-03-31,INR,726630000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CNST_PRC,1987,1986,0,1987-03-31,INR,10510710000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CURR_PRC,1987,1986,0,1987-03-31,INR,2911190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CNST_PRC,1987,1986,0,1987-03-31,INR,11608090000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CURR_PRC,1987,1986,0,1987-03-31,INR,3221440000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,1987,1986,0,1987-03-31,INR,2326230000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,1987,1986,0,1987-03-31,INR,650480000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_SAV,CURR_PRC,1987,1986,0,1987-03-31,INR,586930000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CNST_PRC,1987,1986,0,1987-03-31,INR,1097380000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CURR_PRC,1987,1986,0,1987-03-31,INR,310250000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,9569990000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,2645860000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,10667370000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,2956110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,2059040000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,589130000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDS,CURR_PRC,1987,1986,0,1987-03-31,INR,303550000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DISP_INC,CURR_PRC,1987,1986,0,1987-03-31,INR,2967817926080
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CNST_PRC,1987,1986,0,1987-03-31,INR,1320100000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CURR_PRC,1987,1986,0,1987-03-31,INR,367100000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,1987,1986,0,1987-03-31,INR,-65410000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,1987,1986,0,1987-03-31,INR,-18050000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CNST_PRC,1987,1986,0,1987-03-31,INR,9504570000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CURR_PRC,1987,1986,0,1987-03-31,INR,2627810000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CNST_PRC,1987,1986,0,1987-03-31,INR,10601950000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CURR_PRC,1987,1986,0,1987-03-31,INR,2938060000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PERS_DIS_INC,CURR_PRC,1987,1986,0,1987-03-31,INR,2657250000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,136330000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,3775.862516212711
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,1987,1986,0,1987-03-31,INR,123280000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,1987,1986,0,1987-03-31,INR,3408.313878080415
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_POPL,CURR_PRC,1987,1986,0,1987-03-31,INR,771000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CNST_PRC,1987,1986,0,1987-03-31,INR,1534730994820
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CURR_PRC,1987,1986,0,1987-03-31,INR,296255591830
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CNST_PRC,1987,1986,0,1987-03-31,INR,19731974431900
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CURR_PRC,1987,1986,0,1987-03-31,INR,3183659412850
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CNST_PRC,1987,1986,0,1987-03-31,INR,19622514820260
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CURR_PRC,1987,1986,0,1987-03-31,INR,3165609412850
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CNST_PRC,1987,1986,0,1987-03-31,INR,3625852802980.0005
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CURR_PRC,1987,1986,0,1987-03-31,INR,691607976729.9999
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_NAT_DISP_INC,CURR_PRC,1987,1986,0,1987-03-31,INR,3195369412850
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_SAV,CURR_PRC,1987,1986,0,1987-03-31,INR,578254259730
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CNST_PRC,1987,1986,0,1987-03-31,INR,18125372409090
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CURR_PRC,1987,1986,0,1987-03-31,INR,2863028778740
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CNST_PRC,1987,1986,0,1987-03-31,INR,18197243437080
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CURR_PRC,1987,1986,0,1987-03-31,INR,2887403821020
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CNST_PRC,1987,1986,0,1987-03-31,INR,2091121808160
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CURR_PRC,1987,1986,0,1987-03-31,INR,395352384900.00006
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_DISP_INC,CURR_PRC,1987,1986,0,1987-03-31,INR,2899113821020
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_SAV,CURR_PRC,1987,1986,0,1987-03-31,INR,281998667900
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CNST_PRC,1987,1986,0,1987-03-31,INR,1606602022810
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CURR_PRC,1987,1986,0,1987-03-31,INR,320630634110
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CNST_PRC,1987,1986,0,1987-03-31,INR,18087783825440
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CURR_PRC,1987,1986,0,1987-03-31,INR,2869353821020
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_OTH_CURR_TRANSF,CURR_PRC,1987,1986,0,1987-03-31,INR,29760000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CNST_PRC,1987,1986,0,1987-03-31,INR,25592.703543
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CURR_PRC,1987,1986,0,1987-03-31,INR,4129.259939
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNDI,CURR_PRC,1987,1986,0,1987-03-31,INR,4144.448006
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CNST_PRC,1987,1986,0,1987-03-31,INR,25450.732581
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CURR_PRC,1987,1986,0,1987-03-31,INR,4105.848784
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_NNI,CNST_PRC,1987,1986,0,1987-03-31,INR,23460.160604
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_NNI,CURR_PRC,1987,1986,0,1987-03-31,INR,3721.600287
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_PFCE,CNST_PRC,1987,1986,0,1987-03-31,INR,18139.924151
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_PFCE,CURR_PRC,1987,1986,0,1987-03-31,INR,3020.9302
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_POPL,CURR_PRC,1987,1986,0,1987-03-31,INR,771000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PRI_INC_RCV_ROW_NET,CNST_PRC,1987,1986,0,1987-03-31,INR,-109459611640
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PRI_INC_RCV_ROW_NET,CURR_PRC,1987,1986,0,1987-03-31,INR,-18050000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_CONS_FX_CAP,CNST_PRC,1988,1987,0,1988-03-31,INR,857300000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_CONS_FX_CAP,CURR_PRC,1988,1987,0,1988-03-31,INR,329790000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_FACT_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,8802670000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_FACT_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,3215890000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_MARK_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,9737390000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_MARK_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,3578610000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_PUB_SEC,CNST_PRC,1988,1987,0,1988-03-31,INR,2223600000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_PUB_SEC,CURR_PRC,1988,1987,0,1988-03-31,INR,827730000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GFCE,CNST_PRC,1988,1987,0,1988-03-31,INR,1243900000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GFCE,CURR_PRC,1988,1987,0,1988-03-31,INR,440160000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_FACT_PRC,CNST_PRC,1988,1987,0,1988-03-31,INR,8719910000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_FACT_PRC,CURR_PRC,1988,1987,0,1988-03-31,INR,3189700000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_MARK_PRC,CNST_PRC,1988,1987,0,1988-03-31,INR,9654620000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_MARK_PRC,CURR_PRC,1988,1987,0,1988-03-31,INR,3552420000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,1988,1987,0,1988-03-31,INR,2052160000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,1988,1987,0,1988-03-31,INR,790890000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GROSS_DOM_SAV,CURR_PRC,1988,1987,0,1988-03-31,INR,722640000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_IND_TX_LES_SUB,CNST_PRC,1988,1987,0,1988-03-31,INR,934720000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_IND_TX_LES_SUB,CURR_PRC,1988,1987,0,1988-03-31,INR,362720000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_FACT_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,7945370000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_FACT_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,2886110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_MARK_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,8880090000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_MARK_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,3248830000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_PUB_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,1811100000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_PUB_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,675710000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDS,CURR_PRC,1988,1987,0,1988-03-31,INR,392850000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_DOM_CAP_FRM,CNST_PRC,1988,1987,0,1988-03-31,INR,1194860000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_DOM_CAP_FRM,CURR_PRC,1988,1987,0,1988-03-31,INR,461100000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,1988,1987,0,1988-03-31,INR,-82770000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,1988,1987,0,1988-03-31,INR,-26190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_FACT_PRC,CNST_PRC,1988,1987,0,1988-03-31,INR,7862600000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_FACT_PRC,CURR_PRC,1988,1987,0,1988-03-31,INR,2859920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CNST_PRC,1988,1987,0,1988-03-31,INR,8797320000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CURR_PRC,1988,1987,0,1988-03-31,INR,3222640000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PERS_DIS_INC,CURR_PRC,1988,1987,0,1988-03-31,INR,2915850000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,110660000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,40480000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,99780000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,36290000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CNST_PRC,1988,1987,0,1988-03-31,INR,7054950000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CURR_PRC,1988,1987,0,1988-03-31,INR,2539240000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CNST_PRC,1988,1987,0,1988-03-31,INR,7214990000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CURR_PRC,1988,1987,0,1988-03-31,INR,2630360000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_POPL,CURR_PRC,1988,1987,0,1988-03-31,INR,788000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CNST_PRC,1988,1987,0,1988-03-31,INR,1077450000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CURR_PRC,1988,1987,0,1988-03-31,INR,331920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,10949920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,3320680000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,12136390000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,3682110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CNST_PRC,1988,1987,0,1988-03-31,INR,2733240000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CURR_PRC,1988,1987,0,1988-03-31,INR,841560000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CNST_PRC,1988,1987,0,1988-03-31,INR,10862090000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CURR_PRC,1988,1987,0,1988-03-31,INR,3294490000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CNST_PRC,1988,1987,0,1988-03-31,INR,12048560000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CURR_PRC,1988,1987,0,1988-03-31,INR,3655920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,1988,1987,0,1988-03-31,INR,2632650000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,1988,1987,0,1988-03-31,INR,805320000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_SAV,CURR_PRC,1988,1987,0,1988-03-31,INR,737070000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CNST_PRC,1988,1987,0,1988-03-31,INR,1186470000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CURR_PRC,1988,1987,0,1988-03-31,INR,361430000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,9872470000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,2988760000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,11058940000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,3350190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CNST_PRC,1988,1987,0,1988-03-31,INR,2188840000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CURR_PRC,1988,1987,0,1988-03-31,INR,682930000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDS,CURR_PRC,1988,1987,0,1988-03-31,INR,405150000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DISP_INC,CURR_PRC,1988,1987,0,1988-03-31,INR,3358985448090
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CNST_PRC,1988,1987,0,1988-03-31,INR,1555200000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CURR_PRC,1988,1987,0,1988-03-31,INR,473400000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,1988,1987,0,1988-03-31,INR,-87830000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,1988,1987,0,1988-03-31,INR,-26190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CNST_PRC,1988,1987,0,1988-03-31,INR,9784640000000
