DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,2507242000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,614131000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,1223501000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,591911000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,766696000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,1464032000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,764316000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,1000000.0
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,0.0
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,-1000000.0
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,-729424000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,-1399442000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,-513396000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,893960000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1036800000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,877980000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,3316280000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,2662650000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,2861620000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,4210240000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,3699450000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,3739600000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,154010000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,146750000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,131540000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,170410000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,210890000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,138290000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,6655700000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,4838820000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,5578970000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,5479870000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,3801650000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,4544670000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,851400000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,679550000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,764470000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,1175830000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,1037180000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,1034310000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,10000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,-10000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,10000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2019,2018,0,2019-03-31,INR,-2445450000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2019,2018,0,2019-03-31,INR,-1139380000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2019,2018,0,2019-03-31,INR,-1839370000000
